400,1.0000
401,0.8625
402,1.0000
403,1.0000
404,0.0000
405,1.0000
406,1.0000
407,0.0000
408,0.0000
409,1.0000
410,0.3232
411,0.4233
412,0.4991
413,0.4278
414,0.4350
415,0.4043
416,0.5519
417,0.5057
418,0.4435
419,0.5134
420,0.5479
421,0.4745
422,0.5247
423,0.4590
424,0.4631
425,0.5074
426,0.5678
427,0.5442
428,0.5539
429,0.4780
430,0.5472
431,0.5155
432,0.4890
433,0.5058
434,0.5083
435,0.5210
436,0.5314
437,0.5458
438,0.5209
439,0.4998
440,0.5114
441,0.4868
442,0.4919
443,0.5167
444,0.4873
445,0.4774
446,0.4364
447,0.3837
448,0.3947
449,0.3653
450,0.3355
451,0.3184
452,0.2897
453,0.2589
454,0.2302
455,0.2349
456,0.2117
457,0.2074
458,0.1860
459,0.1917
460,0.1772
461,0.1858
462,0.1728
463,0.1681
464,0.1610
465,0.1547
466,0.1626
467,0.1510
468,0.1506
469,0.1417
470,0.1327
471,0.1381
472,0.1208
473,0.1137
474,0.1120
475,0.0997
476,0.0954
477,0.0924
478,0.0853
479,0.0853
480,0.0873
481,0.0773
482,0.0797
483,0.0764
484,0.0730
485,0.0776
486,0.0739
487,0.0745
488,0.0732
489,0.0756
490,0.0746
491,0.0745
492,0.0745
493,0.0752
494,0.0730
495,0.0748
496,0.0694
497,0.0718
498,0.0711
499,0.0722
500,0.0703
501,0.0686
502,0.0690
503,0.0704
504,0.0722
505,0.0712
506,0.0736
507,0.0725
508,0.0754
509,0.0751
510,0.0754
511,0.0786
512,0.0777
513,0.0804
514,0.0803
515,0.0806
516,0.0791
517,0.0819
518,0.0805
519,0.0815
520,0.0815
521,0.0850
522,0.0851
523,0.0869
524,0.0871
525,0.0873
526,0.0874
527,0.0891
528,0.0901
529,0.0934
530,0.0935
531,0.0937
532,0.0941
533,0.0967
534,0.0967
535,0.0952
536,0.0992
537,0.1006
538,0.1023
539,0.1035
540,0.1022
541,0.1053
542,0.1064
543,0.1063
544,0.1089
545,0.1118
546,0.1096
547,0.1124
548,0.1098
549,0.1110
550,0.1098
551,0.1087
552,0.1104
553,0.1103
554,0.1064
555,0.1060
556,0.1037
557,0.1055
558,0.1017
559,0.1020
560,0.0973
561,0.0969
562,0.0954
563,0.0908
564,0.0904
565,0.0856
566,0.0846
567,0.0845
568,0.0797
569,0.0789
570,0.0767
571,0.0731
572,0.0718
573,0.0703
574,0.0677
575,0.0656
576,0.0638
577,0.0624
578,0.0631
579,0.0601
580,0.0582
581,0.0559
582,0.0559
583,0.0571
584,0.0570
585,0.0535
586,0.0530
587,0.0521
588,0.0501
589,0.0503
590,0.0496
591,0.0519
592,0.0516
593,0.0507
594,0.0505
595,0.0496
596,0.0510
597,0.0511
598,0.0511
599,0.0516
600,0.0527
601,0.0522
602,0.0531
603,0.0538
604,0.0531
605,0.0552
606,0.0543
607,0.0560
608,0.0564
609,0.0561
610,0.0571
611,0.0578
612,0.0585
613,0.0600
614,0.0590
615,0.0626
616,0.0623
617,0.0647
618,0.0652
619,0.0670
620,0.0680
621,0.0693
622,0.0726
623,0.0731
624,0.0756
625,0.0790
626,0.0785
627,0.0811
628,0.0824
629,0.0868
630,0.0870
631,0.0903
632,0.0940
633,0.0942
634,0.0982
635,0.0996
636,0.1036
637,0.1062
638,0.1073
639,0.1127
640,0.1137
641,0.1181
642,0.1186
643,0.1245
644,0.1278
645,0.1262
646,0.1299
647,0.1352
648,0.1336
649,0.1410
650,0.1419
651,0.1464
652,0.1483
653,0.1481
654,0.1529
655,0.1564
656,0.1586
657,0.1634
658,0.1648
659,0.1652
660,0.1693
661,0.1704
662,0.1723
663,0.1721
664,0.1759
665,0.1800
666,0.1810
667,0.1776
668,0.1834
669,0.1824
670,0.1836
671,0.1841
672,0.1834
673,0.1828
674,0.1859
675,0.1871
676,0.1829
677,0.1823
678,0.1833
679,0.1825
680,0.1820
681,0.1804
682,0.1843
683,0.1811
684,0.1791
685,0.1804
686,0.1793
687,0.1788
688,0.1773
689,0.1754
690,0.1750
691,0.1748
692,0.1752
693,0.1720
694,0.1730
695,0.1700
696,0.1680
697,0.1674
698,0.1644
699,0.1668
700,0.1677
701,0.1693
702,0.1664
703,0.1664
704,0.1599
705,0.1624
706,0.1590
707,0.1574
708,0.1577
709,0.1560
710,0.1573
711,0.1536
712,0.1518
713,0.1517
714,0.1472
715,0.1461
716,0.1448
717,0.1432
718,0.1406
719,0.1393
720,0.1348
721,0.1332
722,0.1294
723,0.1260
724,0.1266
725,0.1234
726,0.1235
727,0.1190
728,0.1222
729,0.1207
730,0.1170
731,0.1151
732,0.1120
733,0.1125
734,0.1101
735,0.1070
736,0.1071
737,0.1041
738,0.1030
739,0.1014
740,0.0971
741,0.0962
742,0.0930
743,0.0910
744,0.0900
745,0.0872
746,0.0833
747,0.0842
748,0.0782
749,0.0775
750,0.0745
751,0.0726
752,0.0698
753,0.0681
754,0.0660
755,0.0647
756,0.0622
757,0.0599
758,0.0570
759,0.0570
760,0.0552
761,0.0530
762,0.0506
763,0.0479
764,0.0462
765,0.0459
766,0.0452
767,0.0432
768,0.0429
769,0.0415
770,0.0403
771,0.0390
772,0.0363
773,0.0354
774,0.0342
775,0.0333
776,0.0324
777,0.0311
778,0.0308
779,0.0294
780,0.0285
781,0.0265
782,0.0268
783,0.0256
784,0.0240
785,0.0248
786,0.0240
787,0.0229
788,0.0210
789,0.0213
790,0.0214
791,0.0198
792,0.0207
793,0.0199
794,0.0203
795,0.0203
796,0.0196
797,0.0197
798,0.0188
799,0.0192
800,0.0188
801,0.0195
802,0.0196
803,0.0186
804,0.0186
805,0.0202
806,0.0194
807,0.0197
808,0.0179
809,0.0188
810,0.0189
811,0.0200
812,0.0187
813,0.0191
814,0.0182
815,0.0191
816,0.0189
817,0.0191
818,0.0199
819,0.0198
820,0.0191
821,0.0201
822,0.0211
823,0.0200
824,0.0210
825,0.0197
826,0.0215
827,0.0208
828,0.0211
829,0.0225
830,0.0227
831,0.0222
832,0.0239
833,0.0233
834,0.0234
835,0.0245
836,0.0244
837,0.0237
838,0.0243
839,0.0271
840,0.0262
841,0.0266
842,0.0263
843,0.0276
844,0.0269
845,0.0274
846,0.0271
847,0.0268
848,0.0276
849,0.0289
850,0.0302
851,0.0280
852,0.0286
853,0.0300
854,0.0302
855,0.0314
856,0.0313
857,0.0311
858,0.0320
859,0.0317
860,0.0312
861,0.0323
862,0.0320
863,0.0324
864,0.0326
865,0.0327
866,0.0330
867,0.0334
868,0.0344
869,0.0337
870,0.0338
871,0.0324
872,0.0332
873,0.0318
874,0.0335
875,0.0334
876,0.0342
877,0.0348
878,0.0340
879,0.0351
880,0.0362
881,0.0374
882,0.0371
883,0.0402
884,0.0397
885,0.0402
886,0.0416
887,0.0424
888,0.0445
889,0.0445
890,0.0459
891,0.0463
892,0.0464
893,0.0478
894,0.0470
895,0.0480
896,0.0490
897,0.0479
898,0.0488
899,0.0488
900,0.0496
901,0.0511
902,0.0515
903,0.0508
904,0.0511
905,0.0514
906,0.0511
907,0.0500
908,0.0498
909,0.0487
910,0.0499
911,0.0506
912,0.0503
913,0.0497
914,0.0490
915,0.0483
916,0.0491
917,0.0486
918,0.0476
919,0.0473
920,0.0471
921,0.0489
922,0.0479
923,0.0487
924,0.0468
925,0.0467
926,0.0451
927,0.0444
928,0.0436
929,0.0411
930,0.0436
931,0.0397
932,0.0374
933,0.0360
934,0.0337
935,0.0296
936,0.0259
937,0.0227
938,0.0190
939,0.0160
940,0.0154
941,0.0132
942,0.0114
